CUSTOMERID,LASTNAME,FIRSTNAME,GENDER,REGIONID,ID,NAME,COUNTY,STATE_CODE,STATE_CODE,STATE,REGION,ID,ID,CUSTOMERID,BROKERID,PRODUCTID,COMPLAINSTATUSID
213115,Annie,Harris,FEMALE,19,19,Buckeye,Maricopa County,AZ,AZ,Arizona,West,3,6517,213115,11713,11,9
1837047,Marie,Wilson,FEMALE,743,743,Greenburgh,Westchester County,NY,NY,New York,Northeast,34,6518,1837047,2107,34,9
1848833,Scott,Arnold,MALE,64,64,Clovis,Fresno County,CA,CA,California,West,4,6519,1848833,10050,20,9
315609,Christina,Bradley,FEMALE,976,976,Spokane,Spokane County,WA,WA,Washington,West,46,6520,315609,9796,11,9
1887551,Steven,Kelly,MALE,984,984,Janesville,Rock County,WI,WI,Wisconsin,Midwest,47,6521,1887551,11162,10,9
2056039,Joan,Porter,FEMALE,5,5,Hoover,Shelby County/Jefferson County,AL,AL,Alabama,South,1,6522,2056039,1291,18,9
720572,Brian,Rogers,MALE,501,501,North,Lake County,IN,IN,Indiana,Midwest,15,6523,720572,9562,70,9
1873926,Brenda,Arnold,FEMALE,774,774,Akron,Summit County,OH,OH,Ohio,Midwest,35,6524,1873926,11259,38,9
621331,Randy,Willis,MALE,79,79,El Cajon,San Diego County,CA,CA,California,West,4,6525,621331,11972,46,9
1768054,Michelle,Brooks,FEMALE,270,270,Stratford (CDP),Fairfield County,CT,CT,Connecticut,Northeast,6,6526,1768054,10327,40,9
2056375,Irene,Meyer,FEMALE,392,392,Berwyn,Cook County,IL,IL,Illinois,Midwest,14,6527,2056375,1999,15,9
1805436,Kenneth,Grant,MALE,90,90,Fremont,Alameda County,CA,CA,California,West,4,6528,1805436,2601,23,9
562699,Marilyn,Fields,FEMALE,88,88,Fontana,San Bernardino County,CA,CA,California,West,4,6529,562699,11153,22,9
2433413,Keith,Jackson,MALE,225,225,Aurora,Adams County/Douglas County/Arapahoe County,CO,CO,Colorado,West,5,6530,2433413,2065,32,9
1910760,Susan,Morris,FEMALE,447,447,Peoria,Peoria County,IL,IL,Illinois,Midwest,14,6531,1910760,10127,73,9
605760,Angela,Scott,FEMALE,699,699,North Bergen,Hudson County,NJ,NJ,New Jersey,Northeast,31,6532,605760,8106,8,9
1896624,Jesse,Chavez,MALE,255,255,Hartford (Town),Hartford County,CT,CT,Connecticut,Northeast,6,6533,1896624,11119,8,9
199186,Diana,Hicks,FEMALE,945,945,Harrisonburg,Harrisonburg city,VA,VA,Virginia,South,45,6534,199186,12414,37,9
485542,Jennifer,Reed,FEMALE,563,563,Weymouth Town,Norfolk County,MA,MA,Massachusetts,Northeast,19,6535,485542,12208,36,9
1736668,Marilyn,Gomez,FEMALE,689,689,Hoboken,Hudson County,NJ,NJ,New Jersey,Northeast,31,6536,1736668,1865,45,9
342050,Willie,Wright,MALE,444,444,Palatine,Cook County,IL,IL,Illinois,Midwest,14,6537,342050,1615,47,9
1878972,Jason,Russell,MALE,880,880,Frisco,Collin County/Denton County,TX,TX,Texas,South,43,6538,1878972,2676,28,9
2227607,Cynthia,Wells,FEMALE,495,495,Lafayette,Tippecanoe County,IN,IN,Indiana,Midwest,15,6539,2227607,1515,70,9
357246,Joshua,Ellis,MALE,83,83,Escondido,San Diego County,CA,CA,California,West,4,6540,357246,11051,24,9
857745,Sharon,Rogers,FEMALE,33,33,Scottsdale,Maricopa County,AZ,AZ,Arizona,West,3,6541,857745,11796,52,9
1793565,Raymond,Garza,MALE,947,947,Lynchburg,Lynchburg city,VA,VA,Virginia,South,45,6542,1793565,12510,55,9
1810481,Ralph,Sanchez,MALE,106,106,Huntington Park,Los Angeles County,CA,CA,California,West,4,6543,1810481,811,26,9
1820556,Alice,Watson,FEMALE,388,388,Arlington Heights,Cook County,IL,IL,Illinois,Midwest,14,6544,1820556,10360,55,9
2325294,Howard,Hamilton,MALE,669,669,Bismarck,Burleigh County,ND,ND,North Dakota,Midwest,28,6545,2325294,10948,39,9
1948046,Sharon,Robinson,FEMALE,79,79,El Cajon,San Diego County,CA,CA,California,West,4,6546,1948046,8853,25,9
169730,Tina,Moreno,FEMALE,842,842,Rock Hill,York County,SC,SC,South Carolina,South,40,6547,169730,11245,40,9
480366,Joan,Kim,FEMALE,868,868,Cedar Park,Williamson County/Travis County,TX,TX,Texas,South,43,6548,480366,11001,35,9
247613,Edward,Lopez,MALE,34,34,Surprise,Maricopa County,AZ,AZ,Arizona,West,3,6549,247613,10576,58,9
689168,Marilyn,Bailey,FEMALE,976,976,Spokane,Spokane County,WA,WA,Washington,West,46,6550,689168,10550,36,9
513121,Edward,Taylor,MALE,940,940,Arlington,Arlington County,VA,VA,Virginia,South,45,6551,513121,542,46,9
384333,Gary,Morris,MALE,768,768,Tonawanda (CDP),Erie County,NY,NY,New York,Northeast,34,6552,384333,116,64,9
188588,Heather,Chapman,FEMALE,552,552,Medford,Middlesex County,MA,MA,Massachusetts,Northeast,19,6553,188588,10861,3,9
480823,Martin,Simpson,MALE,51,51,Buena Park,Orange County,CA,CA,California,West,4,6554,480823,10569,49,9
845451,Kevin,James,MALE,858,858,Allen,Collin County,TX,TX,Texas,South,43,6555,845451,11121,20,9
769735,Eugene,Brown,MALE,256,256,Manchester,Hartford County,CT,CT,Connecticut,Northeast,6,6556,769735,11093,46,9
1841053,Tammy,Evans,FEMALE,458,458,St. Charles (Township),Kane County,IL,IL,Illinois,Midwest,14,6557,1841053,11118,49,9
740704,Harold,Clark,MALE,765,765,Staten Island,Richmond County,NY,NY,New York,Northeast,34,6558,740704,11030,25,9
2120172,Stephen,Ross,MALE,839,839,Greenville,Greenville County,SC,SC,South Carolina,South,40,6559,2120172,1328,3,9
2053506,Philip,Moore,MALE,15,15,North Little Rock,Pulaski County,AR,AR,Arkansas,South,2,6560,2053506,10225,1,9
890000,Brandon,Martinez,MALE,392,392,Berwyn,Cook County,IL,IL,Illinois,Midwest,14,6561,890000,2384,32,9
133060,Chris,Tucker,MALE,386,386,Addison (Township),DuPage County,IL,IL,Illinois,Midwest,14,6562,133060,960,18,9
1859991,Chris,Thomas,MALE,924,924,Wichita Falls,Wichita County,TX,TX,Texas,South,43,6563,1859991,12034,69,9
2345862,Paul,Peters,MALE,326,326,Pembroke Pines,Broward County,FL,FL,Florida,South,9,6564,2345862,11173,2,9
1689939,Michael,Williamson,MALE,455,455,Schaumburg (Township),Cook County,IL,IL,Illinois,Midwest,14,6565,1689939,9601,3,9
1860373,Irene,Morales,FEMALE,669,669,Bismarck,Burleigh County,ND,ND,North Dakota,Midwest,28,6566,1860373,10534,51,9
2107622,Steven,Meyer,MALE,915,915,San Antonio,Bexar County/Comal County/Medina County,TX,TX,Texas,South,43,6567,2107622,12617,77,9
1868814,Barbara,Mitchell,FEMALE,759,759,Queens,Queens County,NY,NY,New York,Northeast,34,6568,1868814,2316,65,9
2037918,Wayne,Coleman,MALE,830,830,Reading,Berks County,PA,PA,Pennsylvania,Northeast,38,6569,2037918,9395,34,9
1674909,Jonathan,Larson,MALE,632,632,Blue Springs,Jackson County,MO,MO,Missouri,Midwest,24,6570,1674909,12572,8,9
1796277,Nancy,Spencer,FEMALE,419,419,Hanover,Cook County,IL,IL,Illinois,Midwest,14,6571,1796277,1695,69,9
435112,Julia,Arnold,FEMALE,121,121,Los Angeles,Los Angeles County,CA,CA,California,West,4,6572,435112,8053,53,9
628504,Dennis,Barnes,MALE,687,687,Gloucester,Camden County,NJ,NJ,New Jersey,Northeast,31,6573,628504,11094,41,9
2120172,Stephen,Ross,MALE,839,839,Greenville,Greenville County,SC,SC,South Carolina,South,40,6574,2120172,12174,15,9
2129121,Russell,Oliver,MALE,617,617,Burnsville,Dakota County,MN,MN,Minnesota,Midwest,23,6575,2129121,11980,60,9
646888,Katherine,Phillips,FEMALE,768,768,Tonawanda (CDP),Erie County,NY,NY,New York,Northeast,34,6576,646888,2801,63,9
478644,Edward,Barnes,MALE,424,424,Libertyville (Township),Lake County,IL,IL,Illinois,Midwest,14,6577,478644,11114,9,9
1814311,Heather,George,FEMALE,956,956,Auburn,King County/Pierce County,WA,WA,Washington,West,46,6578,1814311,9857,64,9
728354,Arthur,Carpenter,MALE,950,950,Portsmouth,Portsmouth city,VA,VA,Virginia,South,45,6579,728354,8066,4,9
2289944,Ernest,Burns,MALE,466,466,Wheatland,Will County,IL,IL,Illinois,Midwest,14,6580,2289944,11179,60,9
720798,Ryan,Jacobs,MALE,722,722,Henderson,Clark County,NV,NV,Nevada,West,33,6581,720798,11552,9,9
1825808,Susan,Arnold,FEMALE,20,20,Casa Grande,Pinal County,AZ,AZ,Arizona,West,3,6582,1825808,11001,38,9
793709,Stephen,Carroll,MALE,307,307,Kissimmee,Osceola County,FL,FL,Florida,South,9,6583,793709,9270,17,9
2115004,Jerry,Mitchell,MALE,647,647,Southaven,DeSoto County,MS,MS,Mississippi,South,25,6584,2115004,10744,70,9
2088706,Scott,Rogers,MALE,484,484,Fishers,Hamilton County,IN,IN,Indiana,Midwest,15,6585,2088706,12038,3,9
2068768,Kathryn,Gray,FEMALE,676,676,Manchester,Hillsborough County,NH,NH,New Hampshire,Northeast,30,6586,2068768,10037,3,9
650718,Debra,Gonzalez,FEMALE,691,691,Irvington,Essex County,NJ,NJ,New Jersey,Northeast,31,6587,650718,2124,71,9
2052809,Kathryn,Taylor,FEMALE,279,279,Alafaya,Orange County,FL,FL,Florida,South,9,6588,2052809,11713,10,9
116345,Karen,Morgan,FEMALE,68,68,Corona,Riverside County,CA,CA,California,West,4,6589,116345,8858,51,9
421980,Barbara,Campbell,FEMALE,354,354,Athens,Clarke County,GA,GA,Georgia,South,10,6590,421980,494,33,9
284827,Ann,Watkins,FEMALE,248,248,Danbury (Town),Fairfield County,CT,CT,Connecticut,Northeast,6,6591,284827,10603,16,9
1837818,Gloria,Dixon,FEMALE,947,947,Lynchburg,Lynchburg city,VA,VA,Virginia,South,45,6592,1837818,9901,78,9
2421920,Samuel,Andrews,MALE,480,480,Elkhart,Elkhart County,IN,IN,Indiana,Midwest,15,6593,2421920,671,76,9
711405,Anna,Johnston,FEMALE,249,249,East Hartford,Hartford County,CT,CT,Connecticut,Northeast,6,6594,711405,9983,77,9
473390,Roger,Castillo,MALE,299,299,Gainesville,Alachua County,FL,FL,Florida,South,9,6595,473390,518,21,9
2361251,Robin,Butler,FEMALE,359,359,Johns Creek,Fulton County,GA,GA,Georgia,South,10,6596,2361251,2172,68,9
887258,Anthony,Young,MALE,947,947,Lynchburg,Lynchburg city,VA,VA,Virginia,South,45,6597,887258,9206,33,9
2410066,Rose,Daniels,FEMALE,206,206,Tustin,Orange County,CA,CA,California,West,4,6598,2410066,12754,55,9
1787966,Sharon,Ramirez,FEMALE,434,434,Niles (Township),Cook County,IL,IL,Illinois,Midwest,14,6599,1787966,235,9,9
1908229,Fullerton Corp,,,513,513,Warren,Marion County,IN,IN,Indiana,Midwest,15,6600,1908229,11286,38,9
2488818,Jacqueline,Wood,FEMALE,271,271,Waterbury,New Haven County,CT,CT,Connecticut,Northeast,6,6601,2488818,11078,25,9
2056707,Howard,Harvey,MALE,398,398,Bolingbrook,Will County/DuPage County,IL,IL,Illinois,Midwest,14,6602,2056707,9560,76,9
2170497,Walter,Watkins,MALE,444,444,Palatine,Cook County,IL,IL,Illinois,Midwest,14,6603,2170497,11170,56,9
1690314,Joseph,Morrison,MALE,217,217,Westminster,Orange County,CA,CA,California,West,4,6604,1690314,11188,58,9
1896099,Willie,Carpenter,MALE,967,967,Olympia,Thurston County,WA,WA,Washington,West,46,6605,1896099,11747,44,9
2069728,Katherine,Hunt,FEMALE,968,968,Pasco,Franklin County,WA,WA,Washington,West,46,6606,2069728,9085,29,9
849338,Ruth,Martin,FEMALE,205,205,Turlock,Stanislaus County,CA,CA,California,West,4,6607,849338,12133,26,9
863214,Alan,Butler,MALE,373,373,Davenport,Scott County,IA,IA,Iowa,Midwest,12,6608,863214,12299,53,9
1803469,Raymond,Stewart,MALE,690,690,Howell,Monmouth County,NJ,NJ,New Jersey,Northeast,31,6609,1803469,8984,47,9
1762579,Diane,Berry,FEMALE,403,403,Chicago,Cook County/DuPage County,IL,IL,Illinois,Midwest,14,6610,1762579,9893,70,9
1819752,Dennis,Wilson,MALE,652,652,Burlington,Alamance County/Guilford County,NC,NC,North Carolina,South,27,6611,1819752,2614,7,9
1554,Roger,Medina,MALE,883,883,Georgetown,Williamson County,TX,TX,Texas,South,43,6612,1554,9918,60,9
1905184,Sean,Fernandez,MALE,709,709,Trenton,Mercer County,NJ,NJ,New Jersey,Northeast,31,6613,1905184,10361,49,9
1913029,Susan,Moreno,FEMALE,520,520,Manhattan,Riley County/Pottawatomie County,KS,KS,Kansas,Midwest,16,6614,1913029,11747,22,9
471829,Judy,Lawrence,FEMALE,340,340,St. Petersburg,Pinellas County,FL,FL,Florida,South,9,6615,471829,12605,61,9
1861076,Richard,Mason,MALE,453,453,Rockford (Township),Winnebago County,IL,IL,Illinois,Midwest,14,6616,1861076,8911,29,9
682460,Ruth,Davis,FEMALE,440,440,Oak Park (Township),Cook County,IL,IL,Illinois,Midwest,14,6617,682460,10676,2,9
612970,Julie,Welch,FEMALE,263,263,New Haven,New Haven County,CT,CT,Connecticut,Northeast,6,6618,612970,8385,55,9
1893386,Todd,Johnston,MALE,633,633,Columbia,Boone County,MO,MO,Missouri,Midwest,24,6619,1893386,12044,77,9
2387308,Julia,Rose,FEMALE,382,382,Idaho Falls,Bonneville County,ID,ID,Idaho,West,13,6620,2387308,11114,47,9
889220,Raymond,Moreno,MALE,794,794,West Chester,Butler County,OH,OH,Ohio,Midwest,35,6621,889220,9893,5,9
685509,Jeremy,Brown,MALE,334,334,Port Orange,Volusia County,FL,FL,Florida,South,9,6622,685509,10345,49,9
1984552,Randy,Harvey,MALE,426,426,Lockport (Township),Will County,IL,IL,Illinois,Midwest,14,6623,1984552,11942,28,9
1843523,Joseph,Torres,MALE,191,191,Santa Monica,Los Angeles County,CA,CA,California,West,4,6624,1843523,10948,22,9
498925,Sara,Reynolds,FEMALE,389,389,Aurora,Kendall County/Kane County/Will County/DuPage County,IL,IL,Illinois,Midwest,14,6625,498925,10328,69,9
1837063,John,Austin,MALE,553,553,New Bedford,Bristol County,MA,MA,Massachusetts,Northeast,19,6626,1837063,1499,75,9
176587,Bruce,Gonzalez,MALE,681,681,Cherry Hill,Camden County,NJ,NJ,New Jersey,Northeast,31,6627,176587,1875,21,9
680059,Donna,Tucker,FEMALE,372,372,Council Bluffs,Pottawattamie County,IA,IA,Iowa,Midwest,12,6628,680059,8996,13,9
1607048,Sara,Sanchez,FEMALE,366,366,Valdosta,Lowndes County,GA,GA,Georgia,South,10,6629,1607048,10069,52,9
505820,Kelly,Hansen,FEMALE,281,281,Bonita Springs,Lee County,FL,FL,Florida,South,9,6630,505820,11140,34,9
1784805,Justin,Hernandez,MALE,59,59,Chico,Butte County,CA,CA,California,West,4,6631,1784805,11136,41,9
444172,Kathy,Adams,FEMALE,13,13,Jonesboro,Craighead County,AR,AR,Arkansas,South,2,6632,444172,10037,44,9
360204,Alice,Medina,FEMALE,623,623,Lakeville,Dakota County,MN,MN,Minnesota,Midwest,23,6633,360204,12354,11,9
842324,Deborah,Watson,FEMALE,710,710,Union,Union County,NJ,NJ,New Jersey,Northeast,31,6634,842324,7979,21,9
1754240,Elizabeth,Kim,FEMALE,51,51,Buena Park,Orange County,CA,CA,California,West,4,6635,1754240,11087,44,9
116345,Karen,Morgan,FEMALE,68,68,Corona,Riverside County,CA,CA,California,West,4,6636,116345,10844,3,9
1803176,William,Ramos,MALE,763,763,Smithtown,Suffolk County,NY,NY,New York,Northeast,34,6637,1803176,9559,15,9
1876193,Angela,Andrews,FEMALE,252,252,Greenwich,Fairfield County,CT,CT,Connecticut,Northeast,6,6638,1876193,10623,3,9
841833,Julie,Bishop,FEMALE,543,543,Chicopee,Hampden County,MA,MA,Massachusetts,Northeast,19,6639,841833,119,56,9
895552,Jeffrey,Lawrence,MALE,104,104,Highland,San Bernardino County,CA,CA,California,West,4,6640,895552,11148,30,9
775806,Joseph,Walker,MALE,822,822,Bristol (Township),Bucks County,PA,PA,Pennsylvania,Northeast,38,6641,775806,11999,71,9
720015,Richard,Castillo,MALE,766,766,Syracuse,Onondaga County,NY,NY,New York,Northeast,34,6642,720015,1994,65,9
895966,Theresa,Austin,FEMALE,858,858,Allen,Collin County,TX,TX,Texas,South,43,6643,895966,12038,64,9
895323,Maria,Wagner,FEMALE,963,963,Kent,King County,WA,WA,Washington,West,46,6644,895323,9361,1,9
329240,Howard,Gutierrez,MALE,426,426,Lockport (Township),Will County,IL,IL,Illinois,Midwest,14,6645,329240,2175,56,9
16534,Annie,Lane,FEMALE,751,751,Levittown,Nassau County,NY,NY,New York,Northeast,34,6646,16534,1202,49,9
2254150,Anthony,Snyder,MALE,228,228,Castle Rock,Douglas County,CO,CO,Colorado,West,5,6647,2254150,1097,74,9
386585,Craig,Miller,MALE,921,921,Tyler,Smith County,TX,TX,Texas,South,43,6648,386585,9377,25,9
89805,Jack,Pierce,MALE,354,354,Athens,Clarke County,GA,GA,Georgia,South,10,6649,89805,2316,71,9
1683172,Annie,Allen,FEMALE,924,924,Wichita Falls,Wichita County,TX,TX,Texas,South,43,6650,1683172,879,73,9
567057,Kathleen,Andrews,FEMALE,732,732,Babylon (Town),Suffolk County,NY,NY,New York,Northeast,34,6651,567057,1865,50,9
2206862,Mark,Snyder,MALE,92,92,Fullerton,Orange County,CA,CA,California,West,4,6652,2206862,12174,45,9
1904097,Patricia,Hughes,FEMALE,954,954,Suffolk,Suffolk city,VA,VA,Virginia,South,45,6653,1904097,8120,20,9
115694,Lori,Kennedy,FEMALE,666,666,Rocky Mount,Edgecombe County/Nash County,NC,NC,North Carolina,South,27,6654,115694,1517,54,9
2216177,Harold,Hansen,MALE,508,508,South Bend,St. Joseph County,IN,IN,Indiana,Midwest,15,6655,2216177,1097,12,9
703018,Marilyn,Jacobs,FEMALE,849,849,Hendersonville,Sumner County,TN,TN,Tennessee,South,42,6656,703018,10720,70,9
1864308,George,Richardson,MALE,940,940,Arlington,Arlington County,VA,VA,Virginia,South,45,6657,1864308,1526,3,9
1867223,Jesse,Shaw,MALE,817,817,Tigard,Washington County,OR,OR,Oregon,West,37,6658,1867223,10345,33,9
2134522,Lawrence,Howell,MALE,365,365,Smyrna,Cobb County,GA,GA,Georgia,South,10,6659,2134522,12181,1,9
320301,Amy,Lopez,FEMALE,283,283,Bradenton,Manatee County,FL,FL,Florida,South,9,6660,320301,11768,36,9
1706215,Bobby,Williams,MALE,667,667,Wilmington,New Hanover County,NC,NC,North Carolina,South,27,6661,1706215,745,15,9
2058990,Rose,Richardson,FEMALE,116,116,La Mesa,San Diego County,CA,CA,California,West,4,6662,2058990,2559,46,9
2457170,Rachel,Andrews,FEMALE,735,735,Brooklyn,Kings County,NY,NY,New York,Northeast,34,6663,2457170,1695,68,9
1845925,Mark,Fernandez,MALE,174,174,San Bernardino,San Bernardino County,CA,CA,California,West,4,6664,1845925,1573,10,9
1908314,Irene,Hernandez,FEMALE,636,636,Joplin,Newton County/Jasper County,MO,MO,Missouri,Midwest,24,6665,1908314,2502,64,9
272726,Edward,Brown,MALE,798,798,Enid,Garfield County,OK,OK,Oklahoma,South,36,6666,272726,9588,20,9
351248,Carol,Wallace,FEMALE,486,486,Franklin,Marion County,IN,IN,Indiana,Midwest,15,6667,351248,11262,46,9
2206439,Michelle,Tucker,FEMALE,564,564,Worcester,Worcester County,MA,MA,Massachusetts,Northeast,19,6668,2206439,10507,6,9
2018885,Jean,Olson,FEMALE,388,388,Arlington Heights,Cook County,IL,IL,Illinois,Midwest,14,6669,2018885,1573,64,9
2066127,Juan,Burton,MALE,586,586,Dearborn Heights,Wayne County,MI,MI,Michigan,Midwest,22,6670,2066127,11954,75,9
20746,Raymond,Cook,MALE,738,738,Cheektowaga (CDP),Erie County,NY,NY,New York,Northeast,34,6671,20746,11127,45,9
2429172,Patrick,Snyder,MALE,285,285,Cape Coral,Lee County,FL,FL,Florida,South,9,6672,2429172,8887,73,9
116323,Lawrence,Willis,MALE,691,691,Irvington,Essex County,NJ,NJ,New Jersey,Northeast,31,6673,116323,9370,71,9
2105023,Antonio,Price,MALE,551,551,Malden,Middlesex County,MA,MA,Massachusetts,Northeast,19,6674,2105023,8432,71,9
1816540,Thomas,Johnston,MALE,705,705,Piscataway,Middlesex County,NJ,NJ,New Jersey,Northeast,31,6675,1816540,11158,28,9
755945,David,Jones,MALE,966,966,Marysville,Snohomish County,WA,WA,Washington,West,46,6676,755945,9247,78,9
1711156,Victor,Anderson,MALE,336,336,Riverview,Hillsborough County,FL,FL,Florida,South,9,6677,1711156,8530,61,9
1863903,Christina,Fields,FEMALE,581,581,Ann Arbor,Washtenaw County,MI,MI,Michigan,Midwest,22,6678,1863903,11059,23,9
1831106,Larry,Richards,MALE,362,362,Roswell,Fulton County/Cobb County,GA,GA,Georgia,South,10,6679,1831106,11011,28,9
2226308,Mark,Wood,MALE,279,279,Alafaya,Orange County,FL,FL,Florida,South,9,6680,2226308,9893,57,9
662675,Ernest,Perkins,MALE,244,244,Bridgeport (Town),Fairfield County,CT,CT,Connecticut,Northeast,6,6681,662675,7682,46,9
348364,Stephen,Ray,MALE,94,94,Garden Grove,Orange County,CA,CA,California,West,4,6682,348364,1500,78,9
1844550,Carlos,Banks,MALE,687,687,Gloucester,Camden County,NJ,NJ,New Jersey,Northeast,31,6683,1844550,10639,4,9
1864340,Judith,Kelley,FEMALE,519,519,Lenexa,Johnson County,KS,KS,Kansas,Midwest,16,6684,1864340,1515,44,9
2080653,Doris,Russell,FEMALE,592,592,Kalamazoo,Kalamazoo County,MI,MI,Michigan,Midwest,22,6685,2080653,9445,51,9
1828483,Ruby,Palmer,FEMALE,305,305,Kendale Lakes,Miami-Dade County,FL,FL,Florida,South,9,6686,1828483,7654,33,9
1900893,Fallien Corp,,,528,528,Louisville,Jefferson County,KY,KY,Kentucky,South,17,6687,1900893,194,19,9
569803,Roger,Hill,MALE,647,647,Southaven,DeSoto County,MS,MS,Mississippi,South,25,6688,569803,12476,69,9
1865488,Jesse,Thomas,MALE,216,216,West Covina,Los Angeles County,CA,CA,California,West,4,6689,1865488,1106,27,9
576425,Diana,Daniels,FEMALE,807,807,Beaverton,Washington County,OR,OR,Oregon,West,37,6690,576425,10892,53,9
530442,Diana,Stone,FEMALE,609,609,West Bloomfield,Oakland County,MI,MI,Michigan,Midwest,22,6691,530442,11788,51,9
818527,Adam,Stevens,MALE,553,553,New Bedford,Bristol County,MA,MA,Massachusetts,Northeast,19,6692,818527,10983,23,9
859328,Patrick,Moreno,MALE,97,97,Glendora,Los Angeles County,CA,CA,California,West,4,6693,859328,356,31,9
2221784,Anthony,Andrews,MALE,598,598,Pontiac,Oakland County,MI,MI,Michigan,Midwest,22,6694,2221784,9206,76,9
18,Christine,Bowman,FEMALE,245,245,Bristol,Hartford County,CT,CT,Connecticut,Northeast,6,6695,18,12102,61,9
1792181,Eugene,Murray,MALE,382,382,Idaho Falls,Bonneville County,ID,ID,Idaho,West,13,6696,1792181,12334,13,9
225888,Brandon,Webb,MALE,927,927,Logan,Cache County,UT,UT,Utah,West,44,6697,225888,10443,19,9
1878136,Earl,Stewart,MALE,871,871,Corpus Christi,Aransas County/Kleberg County/Nueces County/San Patricio County,TX,TX,Texas,South,43,6698,1878136,10917,17,9
867178,Mildred,Gordon,FEMALE,759,759,Queens,Queens County,NY,NY,New York,Northeast,34,6699,867178,11822,73,9
216798,Kevin,Bailey,MALE,459,459,Thornton (Township),Cook County,IL,IL,Illinois,Midwest,14,6700,216798,2262,30,9
460605,Fred,Barnes,MALE,470,470,York,DuPage County,IL,IL,Illinois,Midwest,14,6701,460605,2307,66,9
825357,Justin,Mendoza,MALE,656,656,Concord,Cabarrus County,NC,NC,North Carolina,South,27,6702,825357,843,73,9
707404,Kimberly,Barnes,FEMALE,601,601,Shelby,Macomb County,MI,MI,Michigan,Midwest,22,6703,707404,2230,44,9
895034,Rebecca,Hall,FEMALE,785,785,Kettering,Greene County/Montgomery County,OH,OH,Ohio,Midwest,35,6704,895034,9983,28,9
2488817,Todd,Payne,MALE,141,141,Oceanside,San Diego County,CA,CA,California,West,4,6705,2488817,11003,39,9
1919472,George,Alvarez,MALE,629,629,St. Cloud,Benton County/Stearns County/Sherburne County,MN,MN,Minnesota,Midwest,23,6706,1919472,2559,32,9
